frame_id,timestamp(ns),T_imu_wrt_vio_x(m),T_imu_wrt_vio_y(m),T_imu_wrt_vio_z(m),roll(rad),pitch(rad),yaw(rad)
6657,321513637458,0.0816,-0.0683,-1.1923,0.0018,0.0904,0.0090
6658,321548785374,0.0922,-0.0663,-1.1950,-0.0006,0.1001,0.0102
6659,321583918050,0.1020,-0.0647,-1.1977,-0.0003,0.1093,0.0112
6660,321619051241,0.1112,-0.0636,-1.2007,0.0011,0.1163,0.0124
6661,321654177908,0.1193,-0.0623,-1.2038,0.0025,0.1208,0.0128
6662,321680530604,0.1249,-0.0618,-1.2060,0.0032,0.1229,0.0132
6663,321715665253,0.1319,-0.0611,-1.2090,0.0032,0.1241,0.0137
6664,321750803648,0.1378,-0.0604,-1.2121,0.0050,0.1238,0.0140
6665,321785930552,0.1434,-0.0604,-1.2153,0.0081,0.1232,0.0136
6666,321812283713,0.1476,-0.0604,-1.2174,0.0104,0.1226,0.0134
6667,321847421920,0.1523,-0.0603,-1.2202,0.0118,0.1214,0.0130
6668,321882553990,0.1566,-0.0603,-1.2232,0.0122,0.1194,0.0125
6669,321917688685,0.1601,-0.0603,-1.2263,0.0121,0.1173,0.0117
6670,321952817113,0.1631,-0.0605,-1.2293,0.0129,0.1148,0.0112
6671,321979169763,0.1653,-0.0604,-1.2316,0.0141,0.1134,0.0110
6672,322014323560,0.1675,-0.0603,-1.2351,0.0160,0.1116,0.0105
6673,322049457257,0.1693,-0.0601,-1.2388,0.0173,0.1091,0.0105
6674,322084585982,0.1704,-0.0601,-1.2431,0.0182,0.1054,0.0099
6675,322110938227,0.1715,-0.0600,-1.2466,0.0186,0.1020,0.0090
6676,322146084282,0.1726,-0.0596,-1.2513,0.0194,0.0973,0.0086
6677,322181233600,0.1735,-0.0593,-1.2565,0.0201,0.0931,0.0078
6678,322216393767,0.1742,-0.0591,-1.2623,0.0199,0.0902,0.0064
6679,322251523298,0.1751,-0.0585,-1.2678,0.0195,0.0878,0.0054
6680,322277892174,0.1757,-0.0578,-1.2720,0.0185,0.0865,0.0047
6681,322321829607,0.1768,-0.0568,-1.2794,0.0155,0.0851,0.0040
6682,322348190984,0.1778,-0.0563,-1.2841,0.0132,0.0850,0.0037
6683,322383315347,0.1786,-0.0554,-1.2906,0.0105,0.0856,0.0037
6684,322418451608,0.1796,-0.0553,-1.2976,0.0086,0.0881,0.0041
6685,322453588778,0.1806,-0.0553,-1.3048,0.0088,0.0913,0.0049
6686,322480007853,0.1813,-0.0556,-1.3106,0.0104,0.0942,0.0057
6687,322515153190,0.1818,-0.0559,-1.3186,0.0137,0.0980,0.0068
6688,322559112720,0.1825,-0.0565,-1.3288,0.0176,0.1002,0.0076
6689,322585451950,0.1827,-0.0566,-1.3352,0.0194,0.1000,0.0080
6690,322620572975,0.1828,-0.0569,-1.3436,0.0220,0.0979,0.0087
6691,322646921011,0.1828,-0.0571,-1.3500,0.0243,0.0964,0.0088
6692,322682060274,0.1825,-0.0572,-1.3583,0.0265,0.0948,0.0094
6693,322708415233,0.1824,-0.0573,-1.3645,0.0272,0.0940,0.0101
6694,322743644935,0.1817,-0.0571,-1.3730,0.0264,0.0927,0.0105
6695,322778783227,0.1809,-0.0566,-1.3815,0.0245,0.0900,0.0109
6696,322813928486,0.1801,-0.0561,-1.3900,0.0212,0.0860,0.0111
6697,322849049224,0.1793,-0.0557,-1.3981,0.0174,0.0823,0.0111
6698,322884178619,0.1788,-0.0553,-1.4061,0.0139,0.0800,0.0113
6699,322919296393,0.1785,-0.0550,-1.4143,0.0108,0.0785,0.0112
6700,322954417978,0.1785,-0.0550,-1.4225,0.0083,0.0774,0.0113
6701,322980764394,0.1782,-0.0549,-1.4289,0.0065,0.0770,0.0114
6702,323015889768,0.1781,-0.0553,-1.4371,0.0045,0.0774,0.0118
6703,323051013946,0.1782,-0.0560,-1.4447,0.0039,0.0787,0.0118
6704,323086141731,0.1785,-0.0572,-1.4527,0.0048,0.0809,0.0123
6705,323121274198,0.1781,-0.0584,-1.4615,0.0066,0.0828,0.0129
6706,323147623803,0.1778,-0.0597,-1.4678,0.0087,0.0831,0.0128
6707,323182747701,0.1771,-0.0616,-1.4766,0.0122,0.0828,0.0131
6708,323217880155,0.1766,-0.0636,-1.4850,0.0155,0.0813,0.0126
6709,323244250088,0.1760,-0.0651,-1.4914,0.0182,0.0797,0.0120
6710,323279428158,0.1750,-0.0670,-1.5003,0.0220,0.0769,0.0118
6711,323323333273,0.1737,-0.0694,-1.5111,0.0262,0.0737,0.0109
6712,323349671695,0.1727,-0.0705,-1.5173,0.0280,0.0718,0.0106
6713,323384788012,0.1716,-0.0720,-1.5261,0.0296,0.0695,0.0104
6714,323419921753,0.1706,-0.0734,-1.5347,0.0306,0.0682,0.0101
6715,323446259711,0.1701,-0.0744,-1.5410,0.0308,0.0673,0.0096
6716,323481395321,0.1697,-0.0756,-1.5491,0.0302,0.0655,0.0087
6717,323516519995,0.1689,-0.0766,-1.5577,0.0295,0.0634,0.0085
6718,323551636072,0.1684,-0.0774,-1.5664,0.0292,0.0620,0.0080
6719,323577980328,0.1681,-0.0779,-1.5733,0.0288,0.0617,0.0074
6720,323613154629,0.1678,-0.0785,-1.5818,0.0278,0.0615,0.0071
6721,323657054355,0.1681,-0.0794,-1.5928,0.0261,0.0619,0.0070
6722,323683393724,0.1683,-0.0798,-1.5999,0.0252,0.0626,0.0067
6723,323718514695,0.1687,-0.0803,-1.6089,0.0238,0.0648,0.0068
6724,323753652532,0.1693,-0.0809,-1.6173,0.0234,0.0689,0.0072
6725,323780008181,0.1697,-0.0816,-1.6237,0.0238,0.0729,0.0077
6726,323815136896,0.1701,-0.0822,-1.6325,0.0246,0.0781,0.0086
6727,323850273040,0.1701,-0.0829,-1.6417,0.0259,0.0824,0.0091
6728,323885402479,0.1697,-0.0838,-1.6506,0.0287,0.0847,0.0095
6729,323920541646,0.1695,-0.0847,-1.6592,0.0324,0.0854,0.0097
6730,323946910240,0.1684,-0.0848,-1.6665,0.0350,0.0848,0.0097
6731,323982037479,0.1670,-0.0851,-1.6759,0.0374,0.0820,0.0096
6732,324017265515,0.1655,-0.0853,-1.6855,0.0387,0.0776,0.0090
6733,324052425327,0.1632,-0.0847,-1.6949,0.0386,0.0719,0.0081
6734,324087568443,0.1616,-0.0843,-1.7042,0.0373,0.0659,0.0071
6735,324113914087,0.1601,-0.0837,-1.7113,0.0351,0.0618,0.0066
6736,324149044199,0.1588,-0.0831,-1.7205,0.0309,0.0573,0.0060
6737,324184157238,0.1578,-0.0827,-1.7295,0.0271,0.0560,0.0056
6738,324219284078,0.1570,-0.0824,-1.7386,0.0246,0.0567,0.0051
6739,324245622013,0.1561,-0.0821,-1.7453,0.0239,0.0582,0.0053
6740,324280792319,0.1555,-0.0821,-1.7545,0.0242,0.0616,0.0057
6741,324315910674,0.1555,-0.0826,-1.7636,0.0246,0.0649,0.0063
6742,324351107702,0.1556,-0.0826,-1.7732,0.0251,0.0669,0.0064
6743,324386278971,0.1551,-0.0825,-1.7824,0.0261,0.0674,0.0063
6744,324412617404,0.1550,-0.0826,-1.7896,0.0273,0.0673,0.0064
6745,324447732864,0.1546,-0.0829,-1.7989,0.0297,0.0674,0.0065
6746,324482864654,0.1552,-0.0834,-1.8081,0.0321,0.0682,0.0062
6747,324518022930,0.1554,-0.0835,-1.8167,0.0348,0.0691,0.0064
6748,324553175348,0.1559,-0.0835,-1.8254,0.0370,0.0691,0.0063
6749,324579544810,0.1562,-0.0834,-1.8321,0.0384,0.0684,0.0062
6750,324614657436,0.1567,-0.0832,-1.8409,0.0398,0.0675,0.0056
6751,324649775542,0.1575,-0.0827,-1.8487,0.0403,0.0669,0.0045
6752,324684906764,0.1581,-0.0822,-1.8557,0.0398,0.0659,0.0028
6753,324720050173,0.1592,-0.0819,-1.8611,0.0378,0.0652,0.0015
6754,324746390754,0.1595,-0.0814,-1.8639,0.0366,0.0654,-0.0000
6755,324781513617,0.1603,-0.0804,-1.8671,0.0343,0.0658,-0.0012
6756,324816639234,0.1605,-0.0795,-1.8691,0.0322,0.0666,-0.0019
6757,324851768573,0.1613,-0.0789,-1.8698,0.0298,0.0677,-0.0024
6758,324886907850,0.1624,-0.0787,-1.8698,0.0284,0.0686,-0.0031
6759,324913262850,0.1626,-0.0781,-1.8701,0.0281,0.0693,-0.0034
6760,324948391496,0.1635,-0.0778,-1.8697,0.0274,0.0700,-0.0036
6761,324992386422,0.1646,-0.0777,-1.8693,0.0265,0.0711,-0.0038
6762,325018719509,0.1655,-0.0781,-1.8687,0.0264,0.0717,-0.0040
6763,325047703478,0.1665,-0.0785,-1.8676,0.0265,0.0732,-0.0042
6764,325080198074,0.1671,-0.0786,-1.8665,0.0273,0.0743,-0.0039
6765,325115316962,0.1680,-0.0791,-1.8656,0.0280,0.0756,-0.0034
6766,325150440629,0.1686,-0.0796,-1.8648,0.0288,0.0772,-0.0030
6767,325176780007,0.1688,-0.0798,-1.8644,0.0295,0.0784,-0.0028
6768,325216312994,0.1696,-0.0803,-1.8636,0.0310,0.0805,-0.0022
6769,325247052714,0.1698,-0.0807,-1.8630,0.0328,0.0816,-0.0021
6770,325282186028,0.1704,-0.0811,-1.8622,0.0342,0.0819,-0.0022
6771,325317307019,0.1701,-0.0811,-1.8614,0.0342,0.0803,-0.0024
6772,325352433716,0.1698,-0.0810,-1.8610,0.0337,0.0777,-0.0027
6773,325378770479,0.1693,-0.0811,-1.8606,0.0334,0.0762,-0.0027
6774,325413892707,0.1691,-0.0809,-1.8601,0.0335,0.0750,-0.0032
6775,325449030168,0.1693,-0.0810,-1.8595,0.0343,0.0734,-0.0037
6776,325484160490,0.1691,-0.0807,-1.8588,0.0348,0.0726,-0.0035
6777,325528114572,0.1686,-0.0805,-1.8586,0.0350,0.0727,-0.0036
6778,325554455573,0.1691,-0.0806,-1.8579,0.0352,0.0731,-0.0037
6779,325589590165,0.1691,-0.0805,-1.8573,0.0361,0.0734,-0.0037
6780,325615933501,0.1689,-0.0803,-1.8570,0.0369,0.0744,-0.0033
6781,325651078068,0.1687,-0.0800,-1.8566,0.0373,0.0765,-0.0032
6782,325686203198,0.1682,-0.0797,-1.8561,0.0382,0.0777,-0.0030
6783,325712550039,0.1679,-0.0793,-1.8557,0.0391,0.0770,-0.0030
6784,325756473476,0.1671,-0.0790,-1.8554,0.0414,0.0750,-0.0029
6785,325782819602,0.1656,-0.0781,-1.8562,0.0425,0.0737,-0.0031
6786,325818090693,0.1655,-0.0777,-1.8558,0.0421,0.0728,-0.0030
6787,325853206603,0.1645,-0.0770,-1.8559,0.0407,0.0726,-0.0032
6788,325879547968,0.1638,-0.0764,-1.8561,0.0401,0.0729,-0.0033
6789,325923462270,0.1632,-0.0756,-1.8558,0.0403,0.0742,-0.0033
6790,325949806908,0.1624,-0.0748,-1.8560,0.0406,0.0746,-0.0034
6791,325984934257,0.1615,-0.0740,-1.8562,0.0403,0.0742,-0.0036
6792,326020057062,0.1604,-0.0728,-1.8564,0.0396,0.0724,-0.0037
6793,326046394309,0.1596,-0.0719,-1.8568,0.0388,0.0702,-0.0042
6794,326081516370,0.1584,-0.0709,-1.8571,0.0379,0.0672,-0.0048
6795,326116644330,0.1577,-0.0700,-1.8574,0.0365,0.0645,-0.0054
6796,326151789459,0.1571,-0.0691,-1.8577,0.0349,0.0626,-0.0059
6797,326178134415,0.1562,-0.0682,-1.8580,0.0333,0.0624,-0.0079
6798,326213294067,0.1556,-0.0674,-1.8582,0.0315,0.0648,-0.0185
6799,326248415655,0.1551,-0.0664,-1.8581,0.0314,0.0684,-0.0274
6800,326283565125,0.1542,-0.0649,-1.8582,0.0325,0.0726,-0.0372
6801,326327522325,0.1533,-0.0638,-1.8579,0.0344,0.0768,-0.0512
6802,326345109591,0.1523,-0.0628,-1.8581,0.0350,0.0773,-0.0571
6803,326380231403,0.1511,-0.0620,-1.8580,0.0354,0.0772,-0.0693
6804,326415373469,0.1499,-0.0613,-1.8575,0.0356,0.0780,-0.0820
6805,326450504906,0.1484,-0.0609,-1.8573,0.0342,0.0807,-0.0951
6806,326485621647,0.1475,-0.0610,-1.8565,0.0324,0.0831,-0.1084
6807,326520745779,0.1462,-0.0608,-1.8562,0.0314,0.0855,-0.1222
6808,326547091989,0.1451,-0.0607,-1.8559,0.0311,0.0870,-0.1322
6809,326582210863,0.1438,-0.0612,-1.8557,0.0304,0.0890,-0.1460
6810,326617403000,0.1422,-0.0616,-1.8556,0.0298,0.0903,-0.1599
6811,326652520210,0.1408,-0.0626,-1.8556,0.0296,0.0909,-0.1738
6812,326687652592,0.1397,-0.0643,-1.8552,0.0290,0.0923,-0.1882
6813,326705211578,0.1391,-0.0647,-1.8554,0.0286,0.0933,-0.1957
6814,326749209769,0.1380,-0.0673,-1.8554,0.0261,0.0954,-0.2152
6815,326784331007,0.1369,-0.0702,-1.8557,0.0248,0.0963,-0.2310
6816,326819470788,0.1365,-0.0737,-1.8559,0.0237,0.0971,-0.2461
6817,326854600235,0.1358,-0.0772,-1.8565,0.0227,0.0980,-0.2626
6818,326880938795,0.1357,-0.0814,-1.8569,0.0224,0.0985,-0.2742
6819,326916062576,0.1362,-0.0864,-1.8574,0.0223,0.1001,-0.2901
6820,326951175736,0.1363,-0.0918,-1.8582,0.0211,0.1030,-0.3065
6821,326977513707,0.1368,-0.0969,-1.8585,0.0193,0.1046,-0.3191
6822,327012667694,0.1370,-0.1024,-1.8595,0.0168,0.1054,-0.3353
6823,327056572667,0.1372,-0.1091,-1.8605,0.0127,0.1044,-0.3565
6824,327082910696,0.1375,-0.1149,-1.8611,0.0098,0.1035,-0.3695
6825,327118042434,0.1382,-0.1218,-1.8620,0.0066,0.1043,-0.3873
6826,327153169171,0.1384,-0.1287,-1.8629,0.0044,0.1066,-0.4060
6827,327179512504,0.1397,-0.1343,-1.8638,0.0031,0.1075,-0.4197
6828,327214673946,0.1407,-0.1409,-1.8653,0.0022,0.1078,-0.4377
6829,327249794458,0.1421,-0.1472,-1.8669,0.0022,0.1072,-0.4564
6830,327284935552,0.1436,-0.1541,-1.8679,0.0020,0.1070,-0.4753
6831,327320051780,0.1439,-0.1611,-1.8690,0.0017,0.1073,-0.4935
6832,327346389769,0.1439,-0.1670,-1.8699,0.0018,0.1071,-0.5080
6833,327381517285,0.1448,-0.1744,-1.8707,0.0025,0.1068,-0.5269
6834,327416640903,0.1462,-0.1822,-1.8715,0.0025,0.1066,-0.5462
6835,327460541821,0.1480,-0.1904,-1.8720,0.0027,0.1055,-0.5702
6836,327486899654,0.1501,-0.1963,-1.8720,0.0027,0.1042,-0.5845
6837,327513246812,0.1533,-0.2041,-1.8716,0.0024,0.1034,-0.5993
6838,327548385367,0.1556,-0.2114,-1.8712,0.0018,0.1054,-0.6198
6839,327583514844,0.1590,-0.2181,-1.8706,0.0011,0.1085,-0.6397
6840,327618693926,0.1614,-0.2247,-1.8703,0.0013,0.1136,-0.6589
6841,327653836547,0.1650,-0.2309,-1.8697,0.0021,0.1187,-0.6791
6842,327680186785,0.1672,-0.2354,-1.8698,0.0024,0.1219,-0.6938
6843,327724104177,0.1700,-0.2406,-1.8697,0.0025,0.1247,-0.7184
6844,327750461254,0.1722,-0.2450,-1.8699,0.0016,0.1254,-0.7335
6845,327785588191,0.1752,-0.2487,-1.8694,-0.0000,0.1266,-0.7536
6846,327820721694,0.1780,-0.2526,-1.8685,-0.0041,0.1285,-0.7739
6847,327847065256,0.1810,-0.2558,-1.8678,-0.0082,0.1292,-0.7893
6848,327882187902,0.1835,-0.2590,-1.8664,-0.0132,0.1310,-0.8096
6849,327908526813,0.1851,-0.2618,-1.8659,-0.0164,0.1327,-0.8247
6850,327952445823,0.1856,-0.2636,-1.8656,-0.0205,0.1363,-0.8497
6851,327978791412,0.1872,-0.2660,-1.8649,-0.0223,0.1377,-0.8643
6852,328013926014,0.1876,-0.2677,-1.8647,-0.0252,0.1398,-0.8839
6853,328049054659,0.1869,-0.2686,-1.8641,-0.0287,0.1422,-0.9044
6854,328084181970,0.1852,-0.2685,-1.8637,-0.0307,0.1448,-0.9242
6855,328119306226,0.1834,-0.2687,-1.8635,-0.0307,0.1471,-0.9433
6856,328145656132,0.1820,-0.2693,-1.8633,-0.0292,0.1485,-0.9584
6857,328189592859,0.1788,-0.2686,-1.8626,-0.0244,0.1507,-0.9833
6858,328215938451,0.1753,-0.2667,-1.8625,-0.0207,0.1506,-0.9973
6859,328251067446,0.1741,-0.2666,-1.8614,-0.0154,0.1466,-1.0160
6860,328286208012,0.1711,-0.2640,-1.8605,-0.0119,0.1412,-1.0357
6861,328311678547,0.1689,-0.2623,-1.8597,-0.0110,0.1364,-1.0496
6862,328347703010,0.1654,-0.2598,-1.8585,-0.0116,0.1303,-1.0704
6863,328382838210,0.1625,-0.2572,-1.8571,-0.0137,0.1265,-1.0906
6864,328418005555,0.1595,-0.2536,-1.8558,-0.0172,0.1249,-1.1099
6865,328453138838,0.1572,-0.2513,-1.8546,-0.0222,0.1237,-1.1299
6866,328479489881,0.1553,-0.2491,-1.8542,-0.0268,0.1232,-1.1448
6867,328514630982,0.1523,-0.2463,-1.8536,-0.0342,0.1229,-1.1644
6868,328549781720,0.1491,-0.2429,-1.8537,-0.0410,0.1231,-1.1835
6869,328584908632,0.1446,-0.2400,-1.8537,-0.0454,0.1240,-1.2034
6870,328620035890,0.1402,-0.2367,-1.8539,-0.0468,0.1260,-1.2226
6871,328655172076,0.1353,-0.2341,-1.8541,-0.0481,0.1289,-1.2418
6872,328681531678,0.1316,-0.2316,-1.8545,-0.0492,0.1299,-1.2570
6873,328716667633,0.1257,-0.2276,-1.8551,-0.0497,0.1278,-1.2765
6874,328751795211,0.1193,-0.2238,-1.8557,-0.0495,0.1226,-1.2961
6875,328786933465,0.1127,-0.2195,-1.8563,-0.0482,0.1167,-1.3161
6876,328813284461,0.1075,-0.2165,-1.8567,-0.0468,0.1131,-1.3310
6877,328848434597,0.1002,-0.2126,-1.8572,-0.0441,0.1097,-1.3515
6878,328883598111,0.0928,-0.2086,-1.8573,-0.0404,0.1079,-1.3716
6879,328918728780,0.0853,-0.2049,-1.8576,-0.0376,0.1062,-1.3914
6880,328953866935,0.0781,-0.2013,-1.8572,-0.0370,0.1030,-1.4121
6881,328980227715,0.0725,-0.1986,-1.8570,-0.0372,0.0995,-1.4273
6882,329015369205,0.0651,-0.1959,-1.8567,-0.0367,0.0950,-1.4483
6883,329050542679,0.0574,-0.1939,-1.8559,-0.0338,0.0929,-1.4691
6884,329085692527,0.0499,-0.1921,-1.8549,-0.0310,0.0943,-1.4897
6885,329112917508,0.0444,-0.1916,-1.8541,-0.0297,0.0959,-1.5053
6886,329147152097,0.0373,-0.1903,-1.8528,-0.0295,0.0967,-1.5259
6887,329182300635,0.0299,-0.1891,-1.8516,-0.0295,0.0959,-1.5471
6888,329217428963,0.0217,-0.1880,-1.8503,-0.0295,0.0955,-1.5669
6889,329252560536,0.0138,-0.1874,-1.8487,-0.0294,0.0962,-1.5868
6890,329278912199,0.0078,-0.1874,-1.8473,-0.0297,0.0976,-1.6023
6891,329322826775,-0.0023,-0.1869,-1.8453,-0.0302,0.1004,-1.6281
6892,329349232443,-0.0081,-0.1869,-1.8441,-0.0297,0.1018,-1.6431
6893,329384354591,-0.0162,-0.1867,-1.8432,-0.0281,0.1041,-1.6627
6894,329419486016,-0.0242,-0.1859,-1.8422,-0.0252,0.1061,-1.6827
6895,329454634327,-0.0316,-0.1859,-1.8416,-0.0218,0.1077,-1.7027
6896,329480981967,-0.0373,-0.1856,-1.8407,-0.0200,0.1085,-1.7176
6897,329516107466,-0.0450,-0.1849,-1.8397,-0.0182,0.1095,-1.7377
6898,329551238531,-0.0526,-0.1841,-1.8386,-0.0169,0.1099,-1.7576
6899,329586398753,-0.0598,-0.1834,-1.8378,-0.0156,0.1099,-1.7783
6900,329612801702,-0.0648,-0.1831,-1.8371,-0.0145,0.1094,-1.7937
6901,329656708453,-0.0732,-0.1827,-1.8364,-0.0134,0.1098,-1.8185
6902,329683046376,-0.0779,-0.1823,-1.8359,-0.0138,0.1107,-1.8338
6903,329718174491,-0.0843,-0.1820,-1.8355,-0.0139,0.1119,-1.8535
6904,329753309844,-0.0903,-0.1816,-1.8347,-0.0133,0.1144,-1.8739
6905,329779655728,-0.0944,-0.1814,-1.8338,-0.0119,0.1172,-1.8893
6906,329814776723,-0.1006,-0.1799,-1.8331,-0.0096,0.1214,-1.9097
6907,329849914585,-0.1065,-0.1784,-1.8324,-0.0085,0.1250,-1.9299
6908,329885056798,-0.1121,-0.1769,-1.8322,-0.0094,0.1272,-1.9503
6909,329920184627,-0.1174,-0.1747,-1.8320,-0.0099,0.1273,-1.9707
6910,329946523035,-0.1212,-0.1731,-1.8319,-0.0089,0.1273,-1.9859
6911,329981639782,-0.1263,-0.1706,-1.8318,-0.0067,0.1290,-2.0066
6912,330016774732,-0.1313,-0.1678,-1.8317,-0.0050,0.1310,-2.0273
6913,330043125039,-0.1344,-0.1661,-1.8318,-0.0050,0.1310,-2.0426
6914,330087108129,-0.1396,-0.1621,-1.8320,-0.0066,0.1272,-2.0686
6915,330113447846,-0.1423,-0.1601,-1.8322,-0.0075,0.1234,-2.0840
6916,330148600932,-0.1460,-0.1573,-1.8324,-0.0077,0.1197,-2.1046
6917,330183715252,-0.1497,-0.1542,-1.8326,-0.0074,0.1184,-2.1264
6918,330218833098,-0.1531,-0.1511,-1.8328,-0.0066,0.1180,-2.1476
6919,330253961075,-0.1558,-0.1481,-1.8330,-0.0056,0.1179,-2.1684
6920,330280300097,-0.1577,-0.1461,-1.8330,-0.0051,0.1173,-2.1841
6921,330315423921,-0.1603,-0.1434,-1.8332,-0.0049,0.1163,-2.2057
6922,330350547479,-0.1630,-0.1406,-1.8334,-0.0056,0.1153,-2.2272
6923,330385683049,-0.1659,-0.1378,-1.8337,-0.0067,0.1150,-2.2488
6924,330412037297,-0.1684,-0.1359,-1.8339,-0.0075,0.1156,-2.2650
6925,330456008125,-0.1721,-0.1325,-1.8342,-0.0100,0.1183,-2.2920
6926,330482344642,-0.1740,-0.1310,-1.8346,-0.0119,0.1202,-2.3087
6927,330517477883,-0.1765,-0.1287,-1.8351,-0.0144,0.1222,-2.3305
6928,330552595838,-0.1790,-0.1261,-1.8359,-0.0165,0.1231,-2.3523
6929,330587730684,-0.1815,-0.1229,-1.8368,-0.0181,0.1236,-2.3741
6930,330614102102,-0.1832,-0.1218,-1.8376,-0.0191,0.1241,-2.3906
6931,330649223924,-0.1854,-0.1183,-1.8385,-0.0206,0.1253,-2.4128
6932,330684366725,-0.1877,-0.1148,-1.8397,-0.0216,0.1269,-2.4353
6933,330719503614,-0.1893,-0.1105,-1.8408,-0.0218,0.1286,-2.4569
6934,330754629729,-0.1908,-0.1063,-1.8420,-0.0221,0.1300,-2.4804
6935,330780967920,-0.1917,-0.1038,-1.8428,-0.0222,0.1312,-2.4974
6936,330816097855,-0.1933,-0.1000,-1.8438,-0.0229,0.1330,-2.5200
6937,330851220684,-0.1945,-0.0961,-1.8448,-0.0237,0.1340,-2.5431
6938,330886356974,-0.1956,-0.0919,-1.8459,-0.0248,0.1334,-2.5659
6939,330912710969,-0.1962,-0.0889,-1.8468,-0.0253,0.1316,-2.5827
6940,330947884489,-0.1968,-0.0838,-1.8480,-0.0256,0.1272,-2.6061
6941,330974226771,-0.1973,-0.0804,-1.8488,-0.0256,0.1233,-2.6234
6942,331018166541,-0.1979,-0.0726,-1.8497,-0.0259,0.1171,-2.6520
6943,331045429842,-0.1980,-0.0699,-1.8507,-0.0258,0.1148,-2.6701
6944,331079675389,-0.1987,-0.0649,-1.8514,-0.0255,0.1133,-2.6928
6945,331114790263,-0.1999,-0.0605,-1.8513,-0.0250,0.1137,-2.7160
6946,331149913303,-0.2012,-0.0560,-1.8510,-0.0247,0.1155,-2.7395
6947,331176265897,-0.2020,-0.0530,-1.8511,-0.0245,0.1172,-2.7569
6948,331220185002,-0.2037,-0.0471,-1.8516,-0.0235,0.1197,-2.7852
6949,331246534015,-0.2047,-0.0449,-1.8520,-0.0228,0.1210,-2.8026
6950,331281653225,-0.2057,-0.0408,-1.8521,-0.0225,0.1220,-2.8254
6951,331316772691,-0.2059,-0.0363,-1.8524,-0.0228,0.1218,-2.8483
6952,331351963652,-0.2064,-0.0325,-1.8527,-0.0227,0.1202,-2.8714
6953,331387082628,-0.2064,-0.0288,-1.8525,-0.0224,0.1180,-2.8944
6954,331413426835,-0.2071,-0.0264,-1.8529,-0.0224,0.1161,-2.9113
6955,331448552863,-0.2066,-0.0212,-1.8530,-0.0230,0.1131,-2.9350
6956,331483675916,-0.2065,-0.0163,-1.8527,-0.0236,0.1103,-2.9583
6957,331518793228,-0.2065,-0.0114,-1.8527,-0.0238,0.1079,-2.9810
6958,331553967515,-0.2067,-0.0075,-1.8526,-0.0244,0.1070,-3.0046
6959,331589115523,-0.2064,-0.0043,-1.8525,-0.0247,0.1076,-3.0280
6960,331615450159,-0.2069,-0.0023,-1.8524,-0.0244,0.1089,-3.0450
6961,331650566109,-0.2072,0.0006,-1.8521,-0.0223,0.1116,-3.0673
6962,331685686628,-0.2072,0.0049,-1.8519,-0.0189,0.1151,-3.0901
6963,331720806826,-0.2072,0.0083,-1.8518,-0.0152,0.1176,-3.1124
6964,331747152719,-0.2074,0.0110,-1.8517,-0.0127,0.1181,-3.1296
6965,331782275062,-0.2065,0.0151,-1.8516,-0.0107,0.1166,3.1313
6966,331817390742,-0.2059,0.0185,-1.8518,-0.0108,0.1141,3.1093
6967,331852524505,-0.2055,0.0211,-1.8518,-0.0130,0.1107,3.0873
6968,331878896719,-0.2051,0.0233,-1.8517,-0.0156,0.1077,3.0710
6969,331914017337,-0.2050,0.0244,-1.8519,-0.0197,0.1040,3.0501
6970,331949147390,-0.2051,0.0266,-1.8520,-0.0245,0.1019,3.0288
6971,331984271556,-0.2050,0.0288,-1.8521,-0.0291,0.1010,3.0085
6972,332019418692,-0.2058,0.0315,-1.8524,-0.0330,0.1002,2.9888
6973,332045757984,-0.2056,0.0336,-1.8529,-0.0350,0.0996,2.9733
6974,332080897803,-0.2051,0.0370,-1.8536,-0.0370,0.0986,2.9531
6975,332116020468,-0.2051,0.0399,-1.8545,-0.0385,0.0971,2.9336
6976,332151177898,-0.2051,0.0435,-1.8555,-0.0392,0.0954,2.9136
6977,332186301748,-0.2054,0.0468,-1.8564,-0.0399,0.0948,2.8940
6978,332212638709,-0.2059,0.0490,-1.8569,-0.0400,0.0946,2.8797
6979,332247759417,-0.2064,0.0522,-1.8576,-0.0409,0.0951,2.8598
6980,332282891811,-0.2074,0.0547,-1.8583,-0.0434,0.0949,2.8401
6981,332318060154,-0.2087,0.0571,-1.8591,-0.0462,0.0934,2.8212
6982,332353198892,-0.2093,0.0606,-1.8591,-0.0489,0.0908,2.8015
6983,332379541735,-0.2102,0.0637,-1.8595,-0.0516,0.0901,2.7869
6984,332414678245,-0.2115,0.0678,-1.8600,-0.0564,0.0908,2.7677
6985,332449825285,-0.2132,0.0728,-1.8599,-0.0607,0.0941,2.7479
6986,332484950020,-0.2149,0.0776,-1.8601,-0.0640,0.0986,2.7279
6987,332520070268,-0.2167,0.0834,-1.8601,-0.0666,0.1024,2.7070
6988,332546436355,-0.2184,0.0872,-1.8597,-0.0687,0.1051,2.6910
6989,332581560962,-0.2200,0.0935,-1.8605,-0.0725,0.1077,2.6688
6990,332616679789,-0.2219,0.0990,-1.8611,-0.0765,0.1103,2.6471
6991,332651809401,-0.2235,0.1053,-1.8618,-0.0803,0.1139,2.6248
6992,332686938934,-0.2253,0.1113,-1.8613,-0.0829,0.1190,2.6028
6993,332722092814,-0.2265,0.1179,-1.8619,-0.0847,0.1248,2.5802
